case_keep,run,policy,q_idx,question,reference,raw_reference,base_answer,final_answer,base_ok_score,final_ok_score,delta_ok_score,base_gold_ok,final_gold_ok,base_ent,base_con,final_ent,final_con,base_vs_reference,final_vs_reference,improvement_type,action
0,1,extract_K,207,what was the dred scott v sandford case,"held that ""a negro, whose ancestors were imported into [the U.S.], and sold as slaves"",[2][3] whether enslaved or free, could","held that ""a negro, whose ancestors were imported into [the U.S.], and sold as slaves"",[2][3] whether enslaved or free, could",v. Sandford,v. Sandford,0.0,0.05199163556098938,0.05199163556098938,False,False,0.09587238729000092,0.2400418221950531,0.09587238729000092,0.2400418221950531,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,757,who validated the civil rights movement by proclaiming we shall overcome,President Lyndon Johnson,President Lyndon Johnson,King Jr,King Jr,0.025464030541479582,0.026428312063217163,0.0009642815217375811,False,False,0.4317566752433777,0.3678584396839142,0.4317566752433777,0.3678584396839142,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,777,who is playing halftime show super bowl 50,Coldplay,Coldplay,Coldplay,Coldplay,0.8944702927395701,0.8952165226824581,0.0007462299428879771,True,True,0.919303834438324,0.02530684694647789,0.919303834438324,0.02530684694647789,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,125,when was the last time the vikings made the superbowl,in the 1970s,in the 1970s,Never,Never,0.0,0.0,0.0,False,False,0.0004314145480748266,0.9982397556304932,0.0004314145480748266,0.9982397556304932,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,30,what's the significance of the boston massacre,to encourage rebellion against the British authorities,to encourage rebellion against the British authorities,American history,American history,0.0,0.0,0.0,False,False,0.04140189290046692,0.846885621547699,0.04140189290046692,0.846885621547699,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,580,what does a bull shark tooth look like,needle-like,needle-like,Sharp,Sharp,0.005650603771209711,0.005650603771209711,0.0,False,False,0.3929104804992676,0.3323018252849579,0.3929104804992676,0.3323018252849579,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,290,where is salt mined in the united states,"Hutchinson, Kansas","Hutchinson, Kansas",Utah,Utah,0.0,0.0,0.0,False,False,0.013126823119819164,0.9739600419998169,0.013126823119819164,0.9739600419998169,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,383,who hung the lanterns in the old north church,the church sexton Robert Newman and Captain John Pulling,the church sexton Robert Newman and Captain John Pulling,Reverend Samuel Prescott,Reverend Samuel Prescott,0.0,0.0,0.0,False,False,0.019990330561995506,0.9446187019348145,0.019990330561995506,0.9446187019348145,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,479,who were farmers who kept a small portion of their crops & gave the rest to the landowners,Sharecropping,Sharecropping,Serfs,Serfs,0.0,0.0,0.0,False,False,0.1492374837398529,0.7448287606239319,0.1492374837398529,0.7448287606239319,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,639,which abbott and costello movie has who on first,One Night in the Tropics,One Night in the Tropics,Who on First,Who on First,0.0089927302673459,0.010156333446502686,0.0011636031791567858,False,False,0.1314152330160141,0.4492183327674866,0.1314152330160141,0.4492183327674866,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,287,how many countries in the world have scouts,216,216,200,200,0.0,0.0,0.0,False,False,0.03597392141819,0.9399318695068359,0.03597392141819,0.9399318695068359,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,102,where is wind power used most in the united states,Texas,Texas,Texas,Texas,0.8611922515695916,0.9105455054109917,0.0493532538414001,True,True,0.9208461046218872,0.01229799259454012,0.9208461046218872,0.01229799259454012,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,744,what is the longest pier in the uk,Southend Pier,Southend Pier,Southend Pier,Southend Pier,0.871197005212307,0.8737794122099877,0.002582406997680642,True,True,0.8993349671363831,0.03637450933456421,0.8993349671363831,0.03637450933456421,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,798,what is the ultimate objective of financial management,Profit maximization,Profit maximization,Profit maximization,Profit maximization,0.9168205347983166,0.9170219851098954,0.00020145031157881021,True,True,0.9390219449996948,0.01381145790219307,0.9390219449996948,0.01381145790219307,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,321,the core of the sun in which the sun's thermonuclear energy is produced takes up about,extends from the center to about 20–25% of the solar radius,extends from the center to about 20–25% of the solar radius,Core,Core,0.1365599618293345,0.1372828774154186,0.0007229155860841163,False,False,0.5830133557319641,0.25722643733024597,0.5830133557319641,0.25722643733024597,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,557,mainland greece is a body of land with water on three sides called,peninsula,peninsula,Peloponnese,Peloponnese,0.035576284117996695,0.03767329454421997,0.0020970104262232753,False,False,0.25111597776412964,0.31163352727890015,0.25111597776412964,0.31163352727890015,neutral,neutral,still_wrong,extract_K10_detector_rerank
0,1,extract_K,786,who was the french chef given credit for developing the classic kitchen​ brigade,Georges Auguste Escoffier,Georges Auguste Escoffier,Georges Auguste Escoffier,Georges Auguste Escoffier,0.8749426706135274,0.8763980964571237,0.0014554258435963696,True,True,0.9094469547271729,0.03809158504009247,0.9094469547271729,0.03809158504009247,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,282,who is the originator of the plan-do-check-act model of performance improvement,W. Edwards Deming,W. Edwards Deming,Edwards Deming,Edwards Deming,0.8338857517018915,0.8359768923744559,0.00209114067256444,True,True,0.9178997874259949,0.034491173923015594,0.9178997874259949,0.034491173923015594,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,262,christmas though a christian holiday began as a celebration of,pre-Christian festivals that were celebrated around the winter solstice,pre-Christian festivals that were celebrated around the winter solstice,Winter,Winter,0.46257277213735515,0.46096853353083134,-0.0016042386065238112,False,False,0.7964228987693787,0.043848857283592224,0.7964228987693787,0.043848857283592224,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,395,who sang the end of the world as we know it,R.E.M.,R.E.M.,REM,REM,0.7929471960663796,0.7989843542128802,0.006037158146500521,True,True,0.8302835822105408,0.07523845136165619,0.8302835822105408,0.07523845136165619,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,9,the fellowship of the ring director's cut length,228 minutes,228 minutes,204 minutes,204 minutes,0.0,0.0,0.0,False,False,0.05086306110024452,0.9217197299003601,0.05086306110024452,0.9217197299003601,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,137,three movies made from agatha christie's novels,The Passing of Mr. Quinn,The Passing of Mr. Quinn,Orient Express,Orient Express,0.0,0.0,0.0,False,False,0.09120599925518036,0.6465768218040466,0.09120599925518036,0.6465768218040466,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,239,who sings i'm going to soak up the sun,Sheryl Crow,Sheryl Crow,Billie Eilish,Billie Eilish,0.0,0.0,0.0,False,False,0.013445942662656307,0.9740613698959351,0.013445942662656307,0.9740613698959351,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,271,what episode does eleven come in season 1,Chapter One: The Vanishing of Will Byers,Chapter One: The Vanishing of Will Byers,episode... 2,episode... 2,0.0,0.0,0.0,False,False,0.01721392571926117,0.940894603729248,0.01721392571926117,0.940894603729248,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,655,who has won the 2018 formula one australia grand prix tournament,Sebastian Vettel,Sebastian Vettel,Sebastian Vettel,Sebastian Vettel,0.8947516487818211,0.8951612134370952,0.00040956465527408614,True,True,0.9249184727668762,0.02760186605155468,0.9249184727668762,0.02760186605155468,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,325,who was kat slater's sisters in eastenders,Lynne,Lynne,Eastenders are:,Eastenders are:,0.0,0.0,0.0,False,False,0.16312915086746216,0.6791110038757324,0.16312915086746216,0.6791110038757324,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,637,india participated olympic hockey for the first time,1927,1927,1928,1928,0.0,0.0,0.0,False,False,0.03103116899728775,0.8609458804130554,0.03103116899728775,0.8609458804130554,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,582,who proposed that electrons behave like waves and particles,"Max Planck, Albert Einstein, Louis de Broglie, Arthur Compton, Niels Bohr and many others","Max Planck, Albert Einstein, Louis de Broglie, Arthur Compton, Niels Bohr and many others",De Broglie,De Broglie,0.4514942753128708,0.45395998144522315,0.0024657061323523632,False,False,0.8347029685974121,0.08976677805185318,0.8347029685974121,0.08976677805185318,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,172,papayas were suffering from what pathogen on the big island of hawaii,Papaya ringspot virus (PRSV),Papaya ringspot virus (PRSV),Papaya Ringspot Virus,Papaya Ringspot Virus,0.8064256354075459,0.8094797688376691,0.0030541334301232848,True,True,0.8960593938827515,0.062456224113702774,0.8960593938827515,0.062456224113702774,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,97,when did martial law in the philippines end,81,81,1981,1981,0.686758096111007,0.6884225008683279,0.0016644047573208809,True,True,0.9616141319274902,0.00491869542747736,0.9616141319274902,0.00491869542747736,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,448,who played santa in the santa clause movies,Tim Allen,Tim Allen,Tim Allen,Tim Allen,0.9094692970532925,0.9102892846707256,0.0008199876174330711,True,True,0.9375812411308289,0.01921979896724224,0.9375812411308289,0.01921979896724224,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,505,where does prime rib come from on a cow,the primal rib,the primal rib,Rib,Rib,0.6201449606567621,0.6333590675145387,0.013214106857776686,False,False,0.936211347579956,0.01293603889644146,0.936211347579956,0.01293603889644146,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,370,when did canada sign the un declaration of indigenous rights,12 November 2010,12 November 2010,2016,2016,0.0,0.0,0.0,False,False,0.004781288094818592,0.9906696081161499,0.004781288094818592,0.9906696081161499,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,687,where is the eagle creek fire located in oregon,Cascade Locks,Cascade Locks,River Gorge,River Gorge,0.0,0.0,0.0,False,False,0.121725894510746,0.8015566468238831,0.121725894510746,0.8015566468238831,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,736,who hosted and won the inagural world cup,Uruguay,Uruguay,England,England,0.0,0.0,0.0,False,False,0.003705372102558613,0.9915428161621094,0.003705372102558613,0.9915428161621094,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,91,when was the last time the denver nuggets made the playoffs,2012–13,2012–13,2019,2019,0.0,0.0,0.0,False,False,0.0037657562643289566,0.9879487752914429,0.0037657562643289566,0.9879487752914429,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,678,who has won more national championships michigan or ohio state,Michigan,Michigan,Michigan,Michigan,0.8835605616122486,0.8964961434155704,0.012935581803321772,True,True,0.9067025780677795,0.01912890374660492,0.9067025780677795,0.01912890374660492,entailed,entailed,already_correct,extract_K10_detector_rerank
0,1,extract_K,368,who were the major countries involved in the cold war,Soviet Union and its satellite states,Soviet Union and its satellite states,Soviet Union,Soviet Union,0.5682871169410646,0.5692850932478905,0.000997976306825854,False,False,0.8756518363952637,0.04975823312997818,0.8756518363952637,0.04975823312997818,entailed,entailed,still_wrong,extract_K10_detector_rerank
0,1,extract_K,485,first who wants to be a millionaire winner uk,Judith Cynthia Aline Keppel,Judith Cynthia Aline Keppel,Jeremy Vine,Jeremy Vine,0.0,0.0,0.0,False,False,0.008232522755861282,0.9822210669517517,0.008232522755861282,0.9822210669517517,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,626,when was the last time lebron scored 50 points,"November 3, 2017","November 3, 2017",2014,2014,0.0,0.0,0.0,False,False,0.02414293959736824,0.9579575061798096,0.02414293959736824,0.9579575061798096,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,69,when was the first super bowl the eagles ever won,1948,1948,1980,1980,0.0,0.0,0.0,False,False,0.007540972903370857,0.984761118888855,0.007540972903370857,0.984761118888855,contradict,contradict,still_wrong,extract_K10_detector_rerank
0,1,extract_K,277,who played gareth in four weddings and a funeral,Simon Callow,Simon Callow,Matthew Rhys,Matthew Rhys,0.0,0.0,0.0,False,False,0.004767005331814289,0.9892218112945557,0.004767005331814289,0.9892218112945557,contradict,contradict,still_wrong,extract_K10_detector_rerank
