question,answer
Tina Turner was on hiatus from 1984-1990.,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Tina Turner was on hiatus from 1984-1990. In fact, during this time period, Tina Turner released several albums and singles, including her hit album ""Private Dancer"" in 1984 and her hit single ""What's Love Got to Do with It"" in 1984."
Tina Turner was on hiatus from 1984-1990.,"LABEL: REFUTED
REASON: The claim that Tina Turner was on hiatus from 1984-1990 is refuted by the fact that she released music and went on tour during this time period, including her album ""Private Dancer"" in 1984 and her world tour in 1985."
Tina Turner was on hiatus from 1984-1990.,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Tina Turner was on hiatus from 1984-1990. In fact, during this time period, Tina Turner released several hit songs and albums, including ""Private Dancer"" in 1984 and ""Break Every Rule"" in 1986."
Sunrise created Ghost in the Shell.,"LABEL: REFUTED
REASON: The claim that Sunrise created Ghost in the Shell is refuted by the fact that the original anime series was produced by Production I.G., not Sunrise."
Sunrise created Ghost in the Shell.,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Sunrise created Ghost in the Shell. While Sunrise is a well-known animation studio, the original Ghost in the Shell series was created by Masamune Shirow and published in 1989, long before Sunrise was established in 1986. Therefore, the claim is refuted."
Sunrise created Ghost in the Shell.,"LABEL: REFUTED
REASON: The claim that Sunrise created Ghost in the Shell is refuted by the fact that the original Ghost in the Shell manga was created by Masamune Shirow in 1989, four years before Sunrise was founded."
Snoop Dogg released Doggumentary in France.,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Snoop Dogg released an album called ""Doggumentary"" in France. There is no credible source or reference to confirm this information."
Snoop Dogg released Doggumentary in France.,"LABEL: REFUTED
REASON: The evidence provided states that Doggumentary was released in France, but it does not provide any information about Snoop Dogg releasing the album in France."
Snoop Dogg released Doggumentary in France.,"LABEL: REFUTED
REASON: The evidence provided states that Snoop Dogg released ""Doggumentary"" in France, but there is no credible source to support this claim."
The Amazing Spider-Man 2 was shelved indefinitely before production even began.,"LABEL: REFUTED
REASON: The claim that The Amazing Spider-Man 2 was shelved indefinitely before production even began is refuted by the fact that the film was actually produced and released in 2014, as evidenced by the movie's official release date and reviews from professional critics."
The Amazing Spider-Man 2 was shelved indefinitely before production even began.,"LABEL: REFUTED
REASON: The article does not provide any concrete evidence to support the claim that The Amazing Spider-Man 2 was shelved indefinitely before production began. While it mentions the film's troubled production and delays, it does not provide any information about the project being completely shut down."
The Amazing Spider-Man 2 was shelved indefinitely before production even began.,"LABEL: REFUTED
REASON: The statement that The Amazing Spider-Man 2 was shelved indefinitely before production even began is refuted by the fact that the movie was released in 2014 and went through a development process that involved script revisions, casting, and pre-production work."
India is where Gujarat is located.,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that India is where Gujarat is located. Gujarat is actually a state in western India, and not located in India as a whole."
India is where Gujarat is located.,"LABEL: REFUTED
REASON: The evidence provided states that India is where Gujarat is located, which is incorrect as Gujarat is a state in western India, and India is a country."
India is where Gujarat is located.,"LABEL: REFUTED
REASON: The evidence provided states that India is where Gujarat is located, which is incorrect as Gujarat is a state located in western India, while India is the country as a whole."
Richard Burbage has scope as a theater actor.,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Richard Burbage had scope as a theater actor, as there is no information about his career or achievements in the field of theater acting."
Richard Burbage has scope as a theater actor.,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Richard Burbage has scope as a theater actor. While it is mentioned that he was a popular actor in his time, there is no information provided about his range or versatility as an actor."
Richard Burbage has scope as a theater actor.,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Richard Burbage had scope as a theater actor. There is no information in the given text about Burbage's career or achievements in theater."
Rob Lowe is diabetic.,"LABEL: REFUTED
REASON: There is no direct or indirect evidence to support the claim that Rob Lowe is diabetic. While there may be speculation or rumors about his health, there is no concrete evidence to confirm or deny this specific claim."
Rob Lowe is diabetic.,"LABEL: REFUTED
REASON: There is no credible evidence to support this claim. In fact, Rob Lowe has been open about his struggles with alcoholism and addiction, but there is no mention of him being diabetic."
Rob Lowe is diabetic.,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Rob Lowe is diabetic. There is no credible source or direct confirmation from Rob Lowe himself to confirm this diagnosis."
Hulk is a film.,"LABEL: REFUTED
REASON: The Hulk is a fictional character from comic books and movies, not a real film."
Hulk is a film.,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Hulk is a film. The evidence provided is a statement about Hulk being a character in the Marvel Cinematic Universe, which is not the same as a film."
Hulk is a film.,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Hulk is a film. The evidence is a list of films, and Hulk is not listed among them. Therefore, it can be concluded that Hulk is not a film."
